North Tahoe ,Silver Stage,15-0,"Tue, 3/13",L,Away • League,4:00pm,silver-springs,NV,"2945 Polaris Rd, Tahoe City, CA, 96161"
Leroy Greene Academy ,Sacramento Country Day,(FF),"Thu, 4/19",W,Home • League,3:30pm,sacramento,CA,"2950 West River Drive, Sacramento, CA, 95833"
Leroy Greene Academy ,Sacramento Adventist,20-8,"Mon, 4/23",W,Home • League,3:30pm,carmichael,CA,"2950 West River Drive, Sacramento, CA, 95833"
Leroy Greene Academy ,Buckingham Charter,16-6,"Tue, 4/24",L,Away • League,4:00pm,vacaville,CA,"2950 West River Drive, Sacramento, CA, 95833"
Leroy Greene Academy ,Valley Christian,14-13,"Thu, 4/26",L,Away • League,3:30pm,roseville,CA,"2950 West River Drive, Sacramento, CA, 95833"
Leroy Greene Academy ,Western Sierra Collegiate Academy,24-15,"Fri, 4/27",L,Home • League,3:30pm,rocklin,CA,"2950 West River Drive, Sacramento, CA, 95833"
Leroy Greene Academy ,Western Sierra Collegiate Academy,12-5,"Tue, 5/1",L,Away • League,5:00pm,rocklin,CA,"2950 West River Drive, Sacramento, CA, 95833"
Leroy Greene Academy ,Faith Christian,20-5,"Thu, 5/3",L,Away • League,4:00pm,yuba-city,CA,"2950 West River Drive, Sacramento, CA, 95833"
Leroy Greene Academy ,Alpha Charter,14-7,"Mon, 5/7",L,Home • League,4:00pm,elverta,CA,"2950 West River Drive, Sacramento, CA, 95833"
Samueli Academy ,Magnolia,18-1,"Sat, 2/24",L,Neutral • Tournament,9:00am,anaheim,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Corona del Mar,25-1,"Sat, 2/24",L,Neutral • Tournament,11:00am,newport-beach,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Estancia,12-0,"Wed, 3/7",L,Home • Non-League,3:15pm,costa-mesa,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Ganesha,19-0,"Fri, 3/9",L,Away • Non-League,3:30pm,pomona,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Estancia,10-0,"Wed, 3/14",L,Away • Non-League,3:15pm,costa-mesa,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Whitney,19-5,"Tue, 3/20",L,Home • Non-League,3:00pm,cerritos,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Brethren Christian,nan-nan,"Thu, 3/22",NoScoreReported,Away • Non-League,3:15pm,huntington-beach,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Southlands Christian,27-0,"Mon, 3/26",L,Away • Non-League,3:30pm,rowland-heights,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Brethren Christian,nan-nan,"Wed, 3/28",NoScoreReported,Home • Non-League,3:15pm,huntington-beach,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Connelly,13-0,"Thu, 3/29",L,Home • League,3:00pm,anaheim,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Orangewood Academy,18-5,"Fri, 4/6",L,Home • League,4:00pm,garden-grove,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Eastside Christian,23-2,"Tue, 4/10",L,Away • League,2:30pm,fullerton,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Lutheran,20-0,"Tue, 4/17",L,Away • League,3:30pm,la-verne,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Capistrano Valley Christian,21-1,"Fri, 4/20",L,Home • League,3:00pm,san-juan-capistrano,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Connelly,15-1,"Mon, 4/23",L,Away • League,3:00pm,anaheim,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Valley Christian,21-0,"Thu, 4/26",L,Away • Non-League,3:15pm,cerritos,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Eastside Christian,24-2,"Fri, 4/27",L,Home • League,3:00pm,fullerton,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Orangewood Academy,14-1,"Tue, 5/1",L,Away • League,4:30pm,garden-grove,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Capistrano Valley Christian,18-2,"Tue, 5/8",L,Away • League,3:15pm,san-juan-capistrano,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Samueli Academy ,Lutheran,14-13 (8XI),"Wed, 5/9",L,Home • League,3:00pm,la-verne,CA,"1901 N. Fairview St., Santa Ana, CA, 92706"
Varnado ,Mt. Hermon,nan-nan,"Fri, 2/16",NoScoreReported,Away • Non-District,3:45pm,mt-hermon,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Pine,nan-nan,"Fri, 2/16",NoScoreReported,Away • Non-District,5:00pm,franklinton,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Pine,17-0,"Thu, 2/22",L,Away • Non-District,5:00pm,franklinton,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Mt. Hermon,nan-nan,"Fri, 2/23",NoScoreReported,Away • Non-District,3:30pm,mt-hermon,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Mt. Hermon,nan-nan,"Fri, 2/23",NoScoreReported,Away • Non-District,4:00pm,mt-hermon,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Mt. Hermon,nan-nan,"Mon, 2/26",NoScoreReported,Away • Non-District,4:00pm,mt-hermon,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Houma Christian,15-0,"Thu, 3/1",L,Away • District,4:00pm,houma,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Houma Christian,22-2,"Thu, 3/1",L,Away • District,6:00pm,houma,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Grand Isle,24-9,"Fri, 3/2",L,Home • Non-District,3:30pm,grand-isle,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Mt. Hermon,20-2,"Mon, 3/5",L,Away • Non-District,4:00pm,mt-hermon,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Independence,nan-nan,"Tue, 3/6",NoScoreReported,Home • Non-District,4:00pm,independence,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,West St. John,27-1,"Thu, 3/8",L,Home • District,4:00pm,edgard,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Grand Isle,nan-nan,"Fri, 3/9",NoScoreReported,Away • Non-District,4:30pm,grand-isle,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Independence,33-12,"Mon, 3/12",L,Away • Non-District,4:00pm,independence,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Ecole Classique,10-0,"Tue, 3/13",L,Away • District,4:00pm,metairie,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Ecole Classique,10-0,"Tue, 3/13",L,Away • Non-District,6:00pm,metairie,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Covenant Christian Academy,16-0,"Thu, 3/15",L,Away • District,4:00pm,houma,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Covenant Christian Academy,17-0,"Thu, 3/15",L,Neutral • District,6:00pm,houma,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Mt. Hermon,16-1,"Fri, 3/23",L,Away • Non-District,5:00pm,mt-hermon,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,West St. John,19-4,"Tue, 3/27",L,Away • District,4:00pm,edgard,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,Independence,32-10,"Wed, 3/28",L,Home • Non-District,4:00pm,independence,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,St. Martin's Episcopal,28-2,"Tue, 4/10",L,Home • District,3:30pm,metairie,LA,"25543 Washington St, Angie, LA, 70426"
Varnado ,St. Martin's Episcopal,22-0,"Tue, 4/10",L,Home • District,5:30pm,metairie,LA,"25543 Washington St, Angie, LA, 70426"
McKean ,Glasgow,14-1,"Thu, 3/29",L,Home • League,3:30pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Delaware Academy of Public Safety & Security,nan-nan,"Mon, 4/9",NoScoreReported,Home • Non-League,3:30pm,new-castle,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Mount Pleasant,17-0,"Tue, 4/10",L,Away • Non-League,3:30pm,wilmington,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,First State Military Academy,22-3,"Thu, 4/12",L,Away • Non-League,3:30pm,clayton,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Dickinson,16-11,"Tue, 4/17",L,Away • League,3:45pm,wilmington,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Design-Lab,nan-nan,"Thu, 4/19",NoScoreReported,Home • Non-League,3:30pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Newark,17-3,"Fri, 4/20",L,Away • Non-League,4:00pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,DuPont,12-2,"Tue, 4/24",L,Away • Non-League,3:45pm,wilmington,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,First State Military Academy,18-12,"Thu, 4/26",L,Home • Non-League,3:45pm,clayton,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Delaware Academy of Public Safety & Security,nan-nan,"Fri, 4/27",NoScoreReported,Away • Non-League,3:30pm,new-castle,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Newark,15-1,"Mon, 4/30",L,Home • Non-League,4:00pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Glasgow,23-13,"Tue, 5/1",L,Away • League,3:30pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Design-Lab,23-11,"Wed, 5/2",L,Home • Non-League,3:30pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Brandywine,23-6,"Thu, 5/3",L,Home • League,3:45pm,wilmington,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Design-Lab,19-4,"Mon, 5/7",L,Away • Non-League,3:00pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Christiana,20-10,"Tue, 5/8",W,Away • League,4:00pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Delcastle Technical,10-0,"Thu, 5/10",L,Away • Non-League,4:00pm,wilmington,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Design-Lab,nan-nan,"Fri, 5/11",NoScoreReported,Away • Non-League,3:30pm,newark,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,MOT Charter,19-5,"Mon, 5/14",L,Home • Non-League,3:30pm,middletown,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
McKean ,Dickinson,20-7,"Tue, 5/15",L,Home • League,3:45pm,wilmington,DE,"301 McKennans Church Rd, Wilmington, DE, 19808"
Arcadia ,Simsboro,nan-nan,"Fri, 2/23",NoScoreReported,Away • Non-District,4:40pm,simsboro,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Simsboro,15-0,"Mon, 2/26",L,Away • Non-District,4:30pm,simsboro,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Simsboro,12-0,"Mon, 2/26",L,Away • Non-District,6:00pm,simsboro,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Saline,15-0,"Mon, 3/5",L,Home • Non-District,4:00pm,saline,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Saline,nan-nan,"Mon, 3/5",NoScoreReported,Home • Non-District,5:00pm,saline,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Saline,16-0,"Mon, 3/5",L,Home • Non-District,6:00pm,saline,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Plain Dealing,11-4,"Thu, 3/8",W,Home • District,4:30pm,plain-dealing,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Plain Dealing,7-1,"Thu, 3/8",W,Home • District,6:30pm,plain-dealing,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Dodson,15-12,"Fri, 3/9",L,Home • Non-District,5:00pm,dodson,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Doyline,13-0,"Mon, 3/19",L,Away • Non-District,5:30pm,doyline,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Doyline,12-0,"Wed, 3/21",L,Home • Non-District,5:30pm,doyline,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Ringgold,15-10,"Fri, 3/23",L,Away • District,5:00pm,ringgold,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Ringgold,13-12,"Fri, 3/23",L,Away • Non-District,6:30pm,ringgold,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Jonesboro-Hodge,17-1,"Tue, 3/27",L,Away • District,5:00pm,jonesboro,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Jonesboro-Hodge,nan-nan,"Thu, 3/29",NoScoreReported,Home • Non-District,5:00pm,jonesboro,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Dodson,nan-nan,"Fri, 4/6",NoScoreReported,Away • Non-District,4:00pm,dodson,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Jonesboro-Hodge,8-2,"Mon, 4/9",L,Home • Non-District,5:00pm,jonesboro,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Haynesville,16-5,"Wed, 4/11",L,Away • District,4:30pm,haynesville,LA,"967 Daniel, Arcadia, LA, 71001"
Arcadia ,Centerville,18-0,"Mon, 4/16",L,Away • Playoff,Time TBA,centerville,LA,"967 Daniel, Arcadia, LA, 71001"
Milford ,Judge Memorial,16-12,"Fri, 3/16",L,Home • Non-Region,Time TBA,salt-lake-city,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Green Canyon,18-0,"Fri, 3/16",L,Neutral • Tournament,11:15am,north-logan,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Parowan,15-3,"Fri, 3/16",L,Neutral • Non-Region,1:30pm,parowan,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Northridge,11-10,"Sat, 3/17",L,Away • Non-Region,Time TBA,layton,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,North Summit,11-10,"Sat, 3/17",L,Neutral • Non-Region,9:00am,coalville,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Skyline,17-5,"Sat, 3/17",L,Neutral • Non-Region,11:15am,salt-lake-city,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Delta,22-7,"Wed, 3/21",L,Away • Non-Region,3:30pm,delta,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Beaver,17-0,"Thu, 3/22",L,Home • Region,3:30pm,beaver,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Beaver,19-0,"Tue, 3/27",L,Away • Region,3:30pm,beaver,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Parowan,15-3,"Tue, 4/3",L,Away • Region,3:30pm,parowan,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Parowan,17-2,"Fri, 4/6",L,Home • Region,3:30pm,parowan,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Enterprise,18-0,"Tue, 4/10",L,Home • Region,3:30pm,enterprise,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Lincoln County,22-6,"Wed, 4/11",L,Home • Non-Region,3:00pm,panaca,NV,"62 North 300 West, Milford, UT, 84751"
Milford ,Enterprise,18-1,"Fri, 4/13",L,Away • Region,3:30pm,enterprise,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Kanab,nan-nan,"Tue, 4/17",NoScoreReported,Home • Region,3:30pm,kanab,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Kanab,16-0,"Wed, 4/18",L,Home • Region,Time TBA,kanab,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Kanab,nan-nan,"Wed, 4/18",NoScoreReported,Home • Region,3:30pm,kanab,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Kanab,nan-nan,"Fri, 4/20",NoScoreReported,Away • Region,3:30pm,kanab,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Panguitch,22-7,"Tue, 4/24",L,Away • Region,3:30pm,panguitch,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Panguitch,21-11,"Fri, 4/27",L,Home • Region,3:30pm,panguitch,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Piute,10-3,"Thu, 5/3",L,Away • Non-Region,3:30pm,junction,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Duchesne,19-0,"Sat, 5/5",L,Away • Playoff,11:00am,duchesne,UT,"62 North 300 West, Milford, UT, 84751"
Milford ,Piute,21-12,"Sat, 5/5",L,Neutral • Playoff,3:30pm,junction,UT,"62 North 300 West, Milford, UT, 84751"
Washington ,Bossier,nan-nan,"Fri, 2/16",NoScoreReported,Away • Non-District,3:00pm,bossier-city,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Red River,nan-nan,"Fri, 2/16",NoScoreReported,Away • Non-District,4:00pm,coushatta,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Red River,nan-nan,"Wed, 2/21",NoScoreReported,Away • Non-District,5:30pm,coushatta,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,North Caddo,nan-nan,"Thu, 2/22",NoScoreReported,Away • Non-District,Time TBA,vivian,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Woodlawn-Shreveport,nan-nan,"Tue, 2/27",NoScoreReported,Away • District,5:30pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Green Oaks,18-1,"Fri, 3/2",W,Home • Tournament,6:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Ringgold,5-3,"Sat, 3/3",L,Home • Tournament,1:00pm,ringgold,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Mansfield,10-0,"Sat, 3/3",L,Home • Tournament,9:00pm,mansfield,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Bossier,6-4,"Tue, 3/6",W,Away • District,5:00pm,bossier-city,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Bossier,7-6,"Tue, 3/6",L,Home • District,6:00pm,bossier-city,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Huntington,10-2,"Thu, 3/8",L,Home • District,4:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Huntington,12-4,"Thu, 3/8",L,Away • District,5:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,North Caddo,nan-nan,"Tue, 3/13",NoScoreReported,Away • Non-District,Time TBA,vivian,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Minden,nan-nan,"Tue, 3/13",NoScoreReported,Away • Non-District,4:00pm,minden,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Minden,20-0,"Tue, 3/13",L,Away • District,5:00pm,minden,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Minden,nan-nan,"Tue, 3/13",NoScoreReported,Away • District,5:30pm,minden,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Minden,nan-nan,"Tue, 3/13",NoScoreReported,Away • Non-District,6:00pm,minden,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Minden,15-0,"Tue, 3/13",L,Home • District,6:30pm,minden,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Caddo Magnet,25-10,"Wed, 3/14",L,Away • District,5:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Woodlawn-Shreveport,10-9,"Thu, 3/15",L,Home • District,5:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Woodlawn-Shreveport,11-10,"Thu, 3/15",W,Home • District,6:30pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Red River,17-5,"Mon, 3/19",L,Away • Non-District,5:30pm,coushatta,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Caddo Magnet,nan-nan,"Tue, 3/20",NoScoreReported,Home • District,5:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Caddo Magnet,23-12,"Tue, 3/20",L,Away • District,5:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Red River,nan-nan,"Wed, 3/21",NoScoreReported,Away • Non-District,5:30pm,coushatta,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Mansfield,16-4,"Wed, 3/21",L,Away • Non-District,5:30pm,mansfield,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Bossier,nan-nan,"Fri, 3/23",NoScoreReported,Away • District,5:00pm,bossier-city,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Bossier,nan-nan,"Fri, 3/23",NoScoreReported,Away • Non-District,5:00pm,bossier-city,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Bossier,nan-nan,"Fri, 3/23",NoScoreReported,Away • Non-District,6:00pm,bossier-city,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Bossier,nan-nan,"Fri, 3/23",NoScoreReported,Away • Non-District,7:00pm,bossier-city,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Mansfield,nan-nan,"Mon, 4/2",NoScoreReported,Away • Non-District,5:30pm,mansfield,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Woodlawn-Shreveport,nan-nan,"Tue, 4/3",NoScoreReported,Away • District,5:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Woodlawn-Shreveport,nan-nan,"Tue, 4/3",NoScoreReported,Away • Non-District,7:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Green Oaks,18-13,"Wed, 4/4",W,Away • Non-District,5:30pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Washington ,Woodlawn-Shreveport,nan-nan,"Mon, 4/9",NoScoreReported,Away • Non-District,5:00pm,shreveport,LA,"2104 Milam St, Shreveport, LA, 71103"
Anthony ,El Paso,(FF),"Tue, 2/13",L,Home • Non-District,4:00pm,el-paso,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Gadsden,10-0,"Fri, 2/16",L,Home • Tournament,Time TBA,anthony,NM,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Austin,13-12,"Sat, 2/17",W,Neutral • Tournament,9:00am,el-paso,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Austin,18-7,"Tue, 2/20",L,Away • Non-District,4:00pm,el-paso,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Santa Teresa,9-1,"Thu, 2/22",L,Home • Tournament,Time TBA,santa-teresa,NM,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Chaparral,18-13,"Tue, 2/27",W,Home • Non-District,4:00pm,chaparral,NM,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Fabens,12-1,"Tue, 3/6",L,Away • Non-District,4:00pm,fabens,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Chaparral,23-8,"Fri, 3/9",L,Away • Non-District,4:00am,chaparral,NM,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Mountain View,20-15,"Tue, 3/13",L,Away • Non-District,4:00pm,el-paso,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Van Horn,16-5,"Fri, 3/23",L,Home • District,4:30pm,van-horn,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,McCamey,13-4,"Tue, 3/27",L,Home • District,4:30pm,mccamey,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Van Horn,25-15,"Tue, 4/3",L,Home • District,4:30pm,van-horn,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,McCamey,20-10,"Fri, 4/6",L,Away • District,5:30pm,mccamey,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Marfa,nan-nan,"Thu, 4/12",NoScoreReported,Home • District,3:00pm,marfa,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Marfa,nan-nan,"Thu, 4/12",NoScoreReported,Home • District,5:00pm,marfa,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Marfa,nan-nan,"Fri, 4/13",NoScoreReported,Home • District,4:30pm,marfa,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Van Horn,21-11,"Tue, 4/17",L,Away • District,4:30pm,van-horn,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,McCamey,15-12,"Fri, 4/20",L,Home • District,4:30pm,mccamey,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
Anthony ,Forsan,16-2,"Wed, 4/25",L,Neutral • Playoff,7:00pm,forsan,TX,"825 Wildcat Dr., Anthony, TX, 79821-5026"
